,X,Y,Elevation,Distance,tau,geometry
736,660139.65661,3592644.15221,2654.0198,1245.8073580374353,427229.32991965115,POINT (660139.6566099999 3592644.15221)
737,661339.65661,3592644.15221,2772.0,3162.792206135783,909636.9473727872,POINT (661339.6566099999 3592644.15221)
738,660169.65661,3592614.15221,2662.0,1288.233764908628,441907.2601734849,POINT (660169.6566099999 3592614.15221)
739,661369.65661,3592614.15221,2778.0,3205.218613006976,924638.0587085835,POINT (661369.6566099999 3592614.15221)
740,660169.65661,3592584.15221,2668.0,1318.233764908628,452291.8017398604,POINT (660169.6566099999 3592584.15221)
741,661369.65661,3592584.15221,2778.0051,3235.218613006976,935254.7975651027,POINT (661369.6566099999 3592584.15221)
742,660199.65661,3592554.15221,2671.0,1360.6601717798208,466978.72884517966,POINT (660199.6566099999 3592554.15221)
743,661369.65661,3592554.15221,2778.0103,3265.218613006976,945873.7647045837,POINT (661369.6566099999 3592554.15221)
744,660199.65661,3592524.15221,2674.0,1390.6601717798208,477365.0075138161,POINT (660199.6566099999 3592524.15221)
745,661339.65661,3592524.15221,2778.0176,3307.6450198781686,960891.413721142,POINT (661339.6566099999 3592524.15221)
746,660229.65661,3592494.15221,2687.0,1433.0865786510135,492057.8196275286,POINT (660229.6566099999 3592494.15221)
747,661369.65661,3592494.15221,2779.0,3350.0714267493613,975915.2919183177,POINT (661369.6566099999 3592494.15221)
748,660259.65661,3592464.15221,2696.0,1475.5129855222062,506753.1672188072,POINT (660259.6566099999 3592464.15221)
749,661399.65661,3592464.15221,2787.0,3392.497833620554,990943.3012075623,POINT (661399.6566099999 3592464.15221)
750,660289.65661,3592434.15221,2699.0,1517.939392393399,521449.1862371445,POINT (660289.6566099999 3592434.15221)
751,661399.65661,3592434.15221,2787.0051,3422.497833620554,1001571.8869415974,POINT (661399.6566099999 3592434.15221)
752,660289.65661,3592404.15221,2706.0,1547.939392393399,531847.6019414668,POINT (660289.6566099999 3592404.15221)
753,661399.65661,3592404.15221,2787.0103,3452.497833620554,1012201.2756823277,POINT (661399.6566099999 3592404.15221)
754,660319.65661,3592374.15221,2706.0073,1590.3657992645917,546553.7808164847,POINT (660319.6566099999 3592374.15221)
755,661429.65661,3592374.15221,2787.0176,3494.924240491747,1027238.0470700779,POINT (661429.6566099999 3592374.15221)
756,660319.65661,3592344.15221,2709.0,1620.3657992645917,556953.8893175652,POINT (660319.6566099999 3592344.15221)
757,661459.65661,3592344.15221,2795.0,3537.3506473629395,1042275.2245688614,POINT (661459.6566099999 3592344.15221)
758,660319.65661,3592314.15221,2709.0051,1650.3657992645917,567354.2624103257,POINT (660319.6566099999 3592314.15221)
759,661459.65661,3592314.15221,2795.0051,3567.3506473629395,1052908.2296217445,POINT (661459.6566099999 3592314.15221)
760,660319.65661,3592284.15221,2713.0,1680.3657992645917,577756.8590576954,POINT (660319.6566099999 3592284.15221)
761,661489.65661,3592284.15221,2795.0125,3609.7770542341323,1067951.9917827032,POINT (661489.6566099999 3592284.15221)
762,660349.65661,3592254.15221,2721.0,1722.7922061357845,592469.7756869346,POINT (660349.6566099999 3592254.15221)
763,661489.65661,3592254.15221,2797.0,3639.7770542341323,1078591.0341602205,POINT (661489.6566099999 3592254.15221)
764,660319.65661,3592224.15221,2722.0,1765.2186130069772,607183.1419063237,POINT (660319.6566099999 3592224.15221)
765,661519.65661,3592224.15221,2802.0,3682.203461105325,1093639.843653449,POINT (661519.6566099999 3592224.15221)
766,660319.65661,3592194.15221,2723.0,1795.2186130069772,617590.0848575905,POINT (660319.6566099999 3592194.15221)
767,661519.65661,3592194.15221,2812.0,3712.203461105325,1104292.7334402003,POINT (661519.6566099999 3592194.15221)
768,660349.65661,3592164.15221,2728.0,1837.64501987817,632413.0783657192,POINT (660349.6566099999 3592164.15221)
769,660379.65661,3592164.15221,2731.0,1867.64501987817,642895.3346756384,POINT (660379.6566099999 3592164.15221)
770,661549.65661,3592164.15221,2820.0,3754.6298679765177,1119361.7951574388,POINT (661549.6566099999 3592164.15221)
771,660409.65661,3592134.15221,2736.0,1910.0714267493627,657721.1020153778,POINT (660409.6566099999 3592134.15221)
772,661549.65661,3592134.15221,2827.0,3784.6298679765177,1130019.2576727567,POINT (661549.6566099999 3592134.15221)
773,660439.65661,3592104.15221,2739.0,1952.4978336205554,672548.0256856867,POINT (660439.6566099999 3592104.15221)
774,660469.65661,3592104.15221,2743.0,1982.4978336205554,683033.2254478892,POINT (660469.6566099999 3592104.15221)
775,661579.65661,3592104.15221,2829.0,3827.0562748477105,1145093.726122888,POINT (661579.6566099999 3592104.15221)
776,660499.65661,3592074.15221,2744.0,2024.9242404917482,697863.8516213788,POINT (660499.6566099999 3592074.15221)
777,661609.65661,3592074.15221,2836.0,3869.482681718903,1160177.8790855762,POINT (661609.6566099999 3592074.15221)
778,660529.65661,3592044.15221,2745.0,2067.350647362941,712696.2531246578,POINT (660529.6566099999 3592044.15221)
779,661639.65661,3592044.15221,2840.0,3911.909088590096,1175263.3469771168,POINT (661639.6566099999 3592044.15221)
780,660529.65661,3592014.15221,2750.0,2097.350647362941,723185.3276431902,POINT (660529.6566099999 3592014.15221)
781,661669.65661,3592014.15221,2841.0,3954.3354954612887,1190349.3902835099,POINT (661669.6566099999 3592014.15221)
782,661699.65661,3592014.15221,2847.0,3984.3354954612887,1201019.9163335434,POINT (661699.6566099999 3592014.15221)
783,660529.65661,3591984.15221,2755.0,2127.350647362941,733676.6967686029,POINT (660529.6566099999 3591984.15221)
784,661729.65661,3591984.15221,2850.0,4026.7619023324814,1216111.8005869803,POINT (661729.6566099999 3591984.15221)
785,660559.65661,3591954.15221,2763.0,2169.7770542341336,748520.540988464,POINT (660559.6566099999 3591954.15221)
786,661759.65661,3591954.15221,2856.0,4069.188309203674,1231207.1439930915,POINT (661759.6566099999 3591954.15221)
787,660589.65661,3591924.15221,2765.0,2212.2034611053264,763365.9340300169,POINT (660589.6566099999 3591924.15221)
788,661789.65661,3591924.15221,2858.0,4111.614716074867,1246303.146618349,POINT (661789.6566099999 3591924.15221)
789,661819.65661,3591924.15221,2862.0,4141.614716074867,1256982.648195733,POINT (661819.6566099999 3591924.15221)
790,660619.65661,3591894.15221,2766.0,2254.629867976519,778214.5040276817,POINT (660619.6566099999 3591894.15221)
791,661849.65661,3591894.15221,2865.0,4184.04112294606,1272095.9935423355,POINT (661849.6566099999 3591894.15221)
792,661879.65661,3591894.15221,2868.0,4214.04112294606,1282783.2692537585,POINT (661879.6566099999 3591894.15221)
793,660619.65661,3591864.15221,2774.0,2284.629867976519,788719.4602594732,POINT (660619.6566099999 3591864.15221)
794,661909.65661,3591864.15221,2868.0073,4256.467529817252,1297899.5122338084,POINT (661909.6566099999 3591864.15221)
795,661939.65661,3591864.15221,2868.0125,4286.467529817252,1308594.4070126673,POINT (661939.6566099999 3591864.15221)
796,660619.65661,3591834.15221,2786.0,2314.629867976519,799224.4714099708,POINT (660619.6566099999 3591834.15221)
797,661969.65661,3591834.15221,2879.0,4328.893936688445,1323728.661355349,POINT (661969.6566099999 3591834.15221)
798,660619.65661,3591804.15221,2786.0051,2344.629867976519,809732.2848249289,POINT (660619.6566099999 3591804.15221)
799,661999.65661,3591804.15221,2887.0,4371.320343559638,1338864.8293984272,POINT (661999.6566099999 3591804.15221)
800,662029.65661,3591804.15221,2887.0051,4401.320343559638,1349574.7868785528,POINT (662029.6566099999 3591804.15221)
801,660619.65661,3591774.15221,2786.0103,2374.629867976519,820241.3629121683,POINT (660619.6566099999 3591774.15221)
802,662029.65661,3591774.15221,2889.0,4431.320343559638,1360286.042478715,POINT (662029.6566099999 3591774.15221)
803,662059.65661,3591774.15221,2897.0,4461.320343559638,1371012.0311715882,POINT (662059.6566099999 3591774.15221)
804,660619.65661,3591744.15221,2786.0154,2404.629867976519,830750.8260115491,POINT (660619.6566099999 3591744.15221)
805,662089.65661,3591744.15221,2899.0,4503.746750430831,1386181.1215314,POINT (662089.6566099999 3591744.15221)
806,662119.65661,3591744.15221,2905.0,4533.746750430831,1396907.8814848308,POINT (662119.6566099999 3591744.15221)
807,662149.65661,3591744.15221,2906.0,4563.746750430831,1407634.9381316206,POINT (662149.6566099999 3591744.15221)
808,660649.65661,3591714.15221,2786.0227,2447.056274847712,845614.0736239967,POINT (660649.6566099999 3591714.15221)
809,662179.65661,3591714.15221,2909.0,4606.173157302023,1422807.3017455053,POINT (662179.6566099999 3591714.15221)
810,662209.65661,3591714.15221,2920.0,4636.173157302023,1433538.6935786759,POINT (662209.6566099999 3591714.15221)
811,662239.65661,3591714.15221,2920.0051,4666.173157302023,1444359.0947168553,POINT (662239.6566099999 3591714.15221)
812,662269.65661,3591714.15221,2920.0103,4696.173157302023,1455180.1699720942,POINT (662269.6566099999 3591714.15221)
813,662299.65661,3591714.15221,2920.0154,4726.173157302023,1466004.0659481648,POINT (662299.6566099999 3591714.15221)
814,662329.65661,3591714.15221,2924.0,4756.173157302023,1476828.8209450438,POINT (662329.6566099999 3591714.15221)
815,662359.65661,3591714.15221,2929.0,4786.173157302023,1487655.0491365083,POINT (662359.6566099999 3591714.15221)
816,662389.65661,3591714.15221,2930.0,4816.173157302023,1498481.9527903115,POINT (662389.6566099999 3591714.15221)
817,662419.65661,3591714.15221,2937.0,4846.173157302023,1509310.2692788553,POINT (662419.6566099999 3591714.15221)
818,662449.65661,3591714.15221,2938.0,4876.173157302023,1520138.6472104832,POINT (662449.6566099999 3591714.15221)
819,662479.65661,3591714.15221,2939.0,4906.173157302023,1530968.4386894451,POINT (662479.6566099999 3591714.15221)
820,662509.65661,3591714.15221,2942.0,4936.173157302023,1541809.8717767787,POINT (662509.6566099999 3591714.15221)
821,662539.65661,3591714.15221,2943.0,4966.173157302023,1552651.490025377,POINT (662539.6566099999 3591714.15221)
822,662569.65661,3591714.15221,2945.0,4996.173157302023,1563511.8701001266,POINT (662569.6566099999 3591714.15221)
823,662599.65661,3591714.15221,2945.0073,5026.173157302023,1574372.3122943293,POINT (662599.6566099999 3591714.15221)
824,662629.65661,3591714.15221,2950.0,5056.173157302023,1585234.5565251682,POINT (662629.6566099999 3591714.15221)
825,662659.65661,3591714.15221,2955.0,5086.173157302023,1596096.987236788,POINT (662659.6566099999 3591714.15221)
826,660649.65661,3591684.15221,2787.0,2477.056274847712,856124.0318157404,POINT (660649.6566099999 3591684.15221)
827,662689.65661,3591684.15221,2962.0,5128.599564173216,1611471.5507348462,POINT (662689.6566099999 3591684.15221)
828,662719.65661,3591684.15221,2964.0,5158.599564173216,1622344.0066714117,POINT (662719.6566099999 3591684.15221)
829,660679.65661,3591654.15221,2791.0,2519.4826817189046,871020.168140661,POINT (660679.6566099999 3591654.15221)
830,662749.65661,3591654.15221,2966.0,5201.025971044409,1637728.2814795412,POINT (662749.6566099999 3591654.15221)
831,660709.65661,3591624.15221,2795.0,2561.9090885900973,885918.8938479169,POINT (660709.6566099999 3591624.15221)
832,662779.65661,3591624.15221,2970.0,5243.452377915602,1653114.2359975155,POINT (662779.6566099999 3591624.15221)
833,662809.65661,3591624.15221,2972.0,5273.452377915602,1663994.311550773,POINT (662809.6566099999 3591624.15221)
834,660739.65661,3591594.15221,2806.0,2604.33549546129,900822.0960530856,POINT (660739.6566099999 3591594.15221)
835,662839.65661,3591594.15221,2976.0,5315.878784786794,1679385.0436911995,POINT (662839.6566099999 3591594.15221)
836,662869.65661,3591594.15221,2981.0,5345.878784786794,1690270.9409422036,POINT (662869.6566099999 3591594.15221)
837,660769.65661,3591564.15221,2815.0,2646.761902332483,915725.691171154,POINT (660769.6566099999 3591564.15221)
838,662899.65661,3591564.15221,2983.0,5388.305191657987,1705667.1652814364,POINT (662899.6566099999 3591564.15221)
839,662929.65661,3591564.15221,2985.0,5418.305191657987,1716554.2533312459,POINT (662929.6566099999 3591564.15221)
840,660799.65661,3591534.15221,2815.0073,2689.1883092036755,930629.8364317258,POINT (660799.6566099999 3591534.15221)
841,662959.65661,3591534.15221,2985.0073,5460.73159852918,1731959.262538444,POINT (662959.6566099999 3591534.15221)
842,662989.65661,3591534.15221,2988.0,5490.73159852918,1742854.825439374,POINT (662989.6566099999 3591534.15221)
843,663019.65661,3591534.15221,2993.0,5520.73159852918,1753755.4849928643,POINT (663019.6566099999 3591534.15221)
844,660799.65661,3591504.15221,2815.0125,2719.1883092036755,941171.7726045758,POINT (660799.6566099999 3591504.15221)
845,663049.65661,3591504.15221,3001.0,5563.1580054003725,1769171.7909046086,POINT (663049.6566099999 3591504.15221)
846,663109.65661,3591504.15221,3003.0,5648.010819142758,1800019.3930084938,POINT (663109.6566099999 3591504.15221)
847,663139.65661,3591504.15221,3007.0,5678.010819142758,1810963.1265341255,POINT (663139.6566099999 3591504.15221)
848,663169.65661,3591504.15221,3013.0,5708.010819142758,1821907.0517734506,POINT (663169.6566099999 3591504.15221)
849,660829.65661,3591474.15221,2817.0,2761.6147160748683,956083.6277643614,POINT (660829.6566099999 3591474.15221)
850,663079.65661,3591474.15221,3001.0073,5605.584412271565,1784588.2749626455,POINT (663079.6566099999 3591474.15221)
851,663199.65661,3591474.15221,3014.0,5750.437226013951,1837385.2743468792,POINT (663199.6566099999 3591474.15221)
852,670639.65661,3591474.15221,4384.0,14864.621202458731,6280377.026080149,POINT (670639.6566099999 3591474.15221)
853,660829.65661,3591444.15221,2827.0,2791.6147160748683,966632.9175618513,POINT (660829.6566099999 3591444.15221)
854,663229.65661,3591444.15221,3015.0,5792.8636328851435,1852864.1297895105,POINT (663229.6566099999 3591444.15221)
855,663259.65661,3591444.15221,3019.0,5822.8636328851435,1863811.7639396153,POINT (663259.6566099999 3591444.15221)
856,663289.65661,3591444.15221,3024.0,5852.8636328851435,1874771.51639892,POINT (663289.6566099999 3591444.15221)
857,663439.65661,3591444.15221,3042.0,6027.716446627529,1938673.0180728117,POINT (663439.6566099999 3591444.15221)
858,663469.65661,3591444.15221,3051.0,6057.716446627529,1949641.9080495168,POINT (663469.6566099999 3591444.15221)
859,663499.65661,3591444.15221,3055.0,6087.716446627529,1960611.700436849,POINT (663499.6566099999 3591444.15221)
860,663529.65661,3591444.15221,3056.0,6117.716446627529,1971581.5572926023,POINT (663529.6566099999 3591444.15221)
861,663559.65661,3591444.15221,3059.0,6147.716446627529,1982575.949183273,POINT (663559.6566099999 3591444.15221)
862,670639.65661,3591444.15221,4382.0,14834.621202458731,6261186.597187382,POINT (670639.6566099999 3591444.15221)
863,660829.65661,3591414.15221,2827.0051,2821.6147160748683,977182.2631411379,POINT (660829.6566099999 3591414.15221)
864,663319.65661,3591414.15221,3029.0,5895.290039756336,1890271.2195636209,POINT (663319.6566099999 3591414.15221)
865,663349.65661,3591414.15221,3031.0,5925.290039756336,1901231.2290321602,POINT (663349.6566099999 3591414.15221)
866,663379.65661,3591414.15221,3032.0,5955.290039756336,1912196.5764833607,POINT (663379.6566099999 3591414.15221)
867,663409.65661,3591414.15221,3036.0,5985.290039756336,1923162.7608764658,POINT (663409.6566099999 3591414.15221)
868,663589.65661,3591414.15221,3064.0,6190.142853498722,1998141.685877707,POINT (663589.6566099999 3591414.15221)
869,663619.65661,3591414.15221,3065.0,6220.142853498722,2009148.5849525053,POINT (663619.6566099999 3591414.15221)
870,670609.65661,3591414.15221,4381.0,14792.194795587538,6234058.792713148,POINT (670609.6566099999 3591414.15221)
871,660829.65661,3591384.15221,2829.0,2851.6147160748683,987733.4501326364,POINT (660829.6566099999 3591384.15221)
872,663649.65661,3591384.15221,3066.0,6262.569260369914,2024715.61418772,POINT (663649.6566099999 3591384.15221)
873,663889.65661,3591384.15221,3101.0,6527.4220741123,2122386.3209379995,POINT (663889.6566099999 3591384.15221)
874,670429.65661,3591384.15221,4339.0,14599.768388716346,6111053.294971102,POINT (670429.6566099999 3591384.15221)
875,670459.65661,3591384.15221,4347.0,14629.768388716346,6130222.29353982,POINT (670459.6566099999 3591384.15221)
876,670489.65661,3591384.15221,4353.0,14659.768388716346,6149398.935621212,POINT (670489.6566099999 3591384.15221)
877,670519.65661,3591384.15221,4361.0,14689.768388716346,6168576.087671477,POINT (670519.6566099999 3591384.15221)
878,670549.65661,3591384.15221,4369.0,14719.768388716346,6187753.749740834,POINT (670549.6566099999 3591384.15221)
879,670579.65661,3591384.15221,4374.0,14749.768388716346,6206932.431999065,POINT (670579.6566099999 3591384.15221)
880,660829.65661,3591354.15221,2832.0,2881.6147160748683,998286.0887723151,POINT (660829.6566099999 3591354.15221)
881,663679.65661,3591354.15221,3079.0,6304.995667241107,2040296.146504114,POINT (663679.6566099999 3591354.15221)
882,663709.65661,3591354.15221,3083.0,6334.995667241107,2051313.7051169707,POINT (663709.6566099999 3591354.15221)
883,663739.65661,3591354.15221,3087.0,6364.995667241107,2062389.8810652904,POINT (663739.6566099999 3591354.15221)
884,663769.65661,3591354.15221,3092.0,6394.995667241107,2073468.998237641,POINT (663769.6566099999 3591354.15221)
885,663799.65661,3591354.15221,3097.0,6424.995667241107,2084548.249170718,POINT (663799.6566099999 3591354.15221)
886,663829.65661,3591354.15221,3098.0,6454.995667241107,2095629.9757563218,POINT (663829.6566099999 3591354.15221)
887,663859.65661,3591354.15221,3098.0051,6484.995667241107,2106711.836219341,POINT (663859.6566099999 3591354.15221)
888,663919.65661,3591354.15221,3108.0,6569.848480983493,2138293.9344919967,POINT (663919.6566099999 3591354.15221)
889,663949.65661,3591354.15221,3112.0,6599.848480983493,2149542.7403837554,POINT (663949.6566099999 3591354.15221)
890,663979.65661,3591354.15221,3114.0,6629.848480983493,2160792.112334764,POINT (663979.6566099999 3591354.15221)
891,664009.65661,3591354.15221,3118.0,6659.848480983493,2172045.095394671,POINT (664009.6566099999 3591354.15221)
892,670399.65661,3591354.15221,4327.0,14557.341981845153,6083962.936060411,POINT (670399.6566099999 3591354.15221)
893,660829.65661,3591324.15221,2832.0051,2911.6147160748683,1008839.006659897,POINT (660829.6566099999 3591324.15221)
894,664039.65661,3591324.15221,3122.0,6702.274887854685,2187973.266805366,POINT (664039.6566099999 3591324.15221)
895,670369.65661,3591324.15221,4314.0,14514.91557497396,6056879.038709187,POINT (670369.6566099999 3591324.15221)
896,660829.65661,3591294.15221,2844.0,2941.6147160748683,1019394.2713106227,POINT (660829.6566099999 3591294.15221)
897,664069.65661,3591294.15221,3130.0,6744.701294725878,2203928.3617097177,POINT (664069.6566099999 3591294.15221)
898,670339.65661,3591294.15221,4284.0,14472.489168102768,6029796.5764852865,POINT (670339.6566099999 3591294.15221)
899,660859.65661,3591264.15221,2844.0073,2984.041122946061,1034321.9068975785,POINT (660859.6566099999 3591264.15221)
900,664099.65661,3591264.15221,3147.0,6787.127701597071,2219887.8083858225,POINT (664099.6566099999 3591264.15221)
901,670309.65661,3591264.15221,4258.0,14430.062761231575,6002716.983671535,POINT (670309.6566099999 3591264.15221)
902,660859.65661,3591234.15221,2844.0125,3014.041122946061,1044877.6746775801,POINT (660859.6566099999 3591234.15221)
903,664129.65661,3591234.15221,3149.0,6829.554108468264,2235847.3563182224,POINT (664129.6566099999 3591234.15221)
904,670279.65661,3591234.15221,4233.0,14387.636354360382,5975639.542176835,POINT (670279.6566099999 3591234.15221)
905,660889.65661,3591204.15221,2844.0198,3056.4675298172538,1059887.8128719782,POINT (660889.6566099999 3591204.15221)
906,664159.65661,3591204.15221,3149.0073,6871.980515339456,2251807.2080337815,POINT (664159.6566099999 3591204.15221)
907,664189.65661,3591204.15221,3150.0,6901.980515339456,2263092.742230857,POINT (664189.6566099999 3591204.15221)
908,670219.65661,3591204.15221,4201.0,14315.20994748919,5929428.581050576,POINT (670219.6566099999 3591204.15221)
909,670249.65661,3591204.15221,4218.0,14345.20994748919,5948567.117966674,POINT (670249.6566099999 3591204.15221)
910,660889.65661,3591174.15221,2849.0,3086.4675298172538,1070505.3514257383,POINT (660889.6566099999 3591174.15221)
911,664219.65661,3591174.15221,3154.0,6944.406922210649,2279261.395199034,POINT (664219.6566099999 3591174.15221)
912,670159.65661,3591174.15221,4159.0,14242.783540617997,5883280.928449765,POINT (670159.6566099999 3591174.15221)
913,670189.65661,3591174.15221,4176.0,14272.783540617997,5902377.620569198,POINT (670189.6566099999 3591174.15221)
914,660889.65661,3591144.15221,2855.0,3116.4675298172538,1081123.00424017,POINT (660889.6566099999 3591144.15221)
915,664249.65661,3591144.15221,3158.0,6986.833329081842,2295437.811858672,POINT (664249.6566099999 3591144.15221)
916,670129.65661,3591144.15221,4122.0,14200.357133746804,5856656.55929138,POINT (670129.6566099999 3591144.15221)
917,660889.65661,3591114.15221,2856.0,3146.4675298172538,1091741.1141428205,POINT (660889.6566099999 3591114.15221)
918,664279.65661,3591114.15221,3161.0,7029.259735953035,2311614.7607832644,POINT (664279.6566099999 3591114.15221)
919,670099.65661,3591114.15221,4103.0,14157.930726875611,5830033.537154383,POINT (670099.6566099999 3591114.15221)
920,660889.65661,3591084.15221,2856.0051,3176.4675298172538,1102368.5531139749,POINT (660889.6566099999 3591084.15221)
921,664309.65661,3591084.15221,3164.0,7071.686142824227,2327793.519893884,POINT (664309.6566099999 3591084.15221)
922,670069.65661,3591084.15221,4082.0,14115.504320004418,5803425.987649319,POINT (670069.6566099999 3591084.15221)
923,660919.65661,3591054.15221,2856.0125,3218.8939366884465,1117401.0222199631,POINT (660919.6566099999 3591054.15221)
924,664309.65661,3591054.15221,3165.0,7101.686142824227,2339240.0381113715,POINT (664309.6566099999 3591054.15221)
925,664339.65661,3591054.15221,3169.0,7131.686142824227,2350689.198758026,POINT (664339.6566099999 3591054.15221)
926,670069.65661,3591054.15221,4069.0,14085.504320004418,5784612.0841167485,POINT (670069.6566099999 3591054.15221)
927,660949.65661,3591024.15221,2856.0198,3261.3203435596392,1132433.572458898,POINT (660949.6566099999 3591024.15221)
928,664369.65661,3591024.15221,3170.0,7174.11254969542,2366880.970659332,POINT (664369.6566099999 3591024.15221)
929,664399.65661,3591024.15221,3171.0,7204.11254969542,2378332.0957162366,POINT (664399.6566099999 3591024.15221)
930,664429.65661,3591024.15221,3174.0,7234.11254969542,2389786.6236653137,POINT (664429.6566099999 3591024.15221)
931,670039.65661,3591024.15221,4060.0,14043.077913133226,5758015.949531537,POINT (670039.6566099999 3591024.15221)
932,660979.65661,3590994.15221,2866.0,3303.746750430832,1147488.9855051632,POINT (660979.6566099999 3590994.15221)
933,664459.65661,3590994.15221,3178.0,7276.538956566613,2405991.5543371607,POINT (664459.6566099999 3590994.15221)
934,670009.65661,3590994.15221,4038.0,14000.651506262033,5731420.485847684,POINT (670009.6566099999 3590994.15221)
935,660979.65661,3590964.15221,2870.0,3333.746750430832,1158134.8278582895,POINT (660979.6566099999 3590964.15221)
936,664459.65661,3590964.15221,3182.0,7306.538956566613,2417450.473764631,POINT (664459.6566099999 3590964.15221)
937,669979.65661,3590964.15221,4009.0073,13958.22509939084,5704825.69300253,POINT (669979.6566099999 3590964.15221)
938,660979.65661,3590934.15221,2872.0,3363.746750430832,1168780.727907121,POINT (660979.6566099999 3590934.15221)
939,664489.65661,3590934.15221,3183.0,7348.9653634378055,2433655.940183814,POINT (664489.6566099999 3590934.15221)
940,664519.65661,3590934.15221,3184.0,7378.9653634378055,2445122.90155173,POINT (664519.6566099999 3590934.15221)
941,669949.65661,3590934.15221,4009.0,13915.798692519647,5678734.588410179,POINT (669949.6566099999 3590934.15221)
942,661009.65661,3590904.15221,2878.0,3406.1731573020247,1183890.1853790698,POINT (661009.6566099999 3590904.15221)
943,664519.65661,3590904.15221,3187.0,7408.9653634378055,2456638.094605227,POINT (664519.6566099999 3590904.15221)
944,669859.65661,3590904.15221,3990.0,13813.372285648455,5617915.975648836,POINT (669859.6566099999 3590904.15221)
945,669889.65661,3590904.15221,3992.0,13843.372285648455,5635726.563421236,POINT (669889.6566099999 3590904.15221)
946,669919.65661,3590904.15221,3999.0,13873.372285648455,5653539.478978946,POINT (669919.6566099999 3590904.15221)
947,661009.65661,3590874.15221,2892.0,3436.1731573020247,1194574.302148986,POINT (661009.6566099999 3590874.15221)
948,664549.65661,3590874.15221,3197.0,7451.391770308998,2472923.5824026894,POINT (664549.6566099999 3590874.15221)
949,669769.65661,3590874.15221,3955.0,13710.945878777262,5557110.864024132,POINT (669769.6566099999 3590874.15221)
950,669799.65661,3590874.15221,3973.0,13740.945878777262,5574919.512835576,POINT (669799.6566099999 3590874.15221)
951,669829.65661,3590874.15221,3985.0,13770.945878777262,5592728.549376685,POINT (669829.6566099999 3590874.15221)
952,661009.65661,3590844.15221,2892.0051,3466.1731573020247,1205258.4773864045,POINT (661009.6566099999 3590844.15221)
953,664579.65661,3590844.15221,3205.0,7493.818177180191,2489209.834164884,POINT (664579.6566099999 3590844.15221)
954,669709.65661,3590844.15221,3941.0,13638.51947190607,5514141.894965441,POINT (669709.6566099999 3590844.15221)
955,669739.65661,3590844.15221,3949.0,13668.51947190607,5531926.179635798,POINT (669739.6566099999 3590844.15221)
956,661009.65661,3590814.15221,2892.0103,3496.1731573020247,1215948.271026262,POINT (661009.6566099999 3590814.15221)
957,664579.65661,3590814.15221,3207.0,7523.818177180191,2500726.0304057947,POINT (664579.6566099999 3590814.15221)
958,669679.65661,3590814.15221,3932.0,13596.093065034876,5489040.040095994,POINT (669679.6566099999 3590814.15221)
959,661009.65661,3590784.15221,2892.0154,3526.1731573020247,1226641.405773605,POINT (661009.6566099999 3590784.15221)
960,664609.65661,3590784.15221,3209.0,7566.244584051384,2517014.2472582306,POINT (664609.6566099999 3590784.15221)
961,669679.65661,3590784.15221,3927.0,13566.093065034876,5471291.114201498,POINT (669679.6566099999 3590784.15221)
962,661009.65661,3590754.15221,2894.0,3556.1731573020247,1237334.7164758414,POINT (661009.6566099999 3590754.15221)
963,664639.65661,3590754.15221,3211.0,7608.6709909225765,2533305.1948597413,POINT (664639.6566099999 3590754.15221)
964,664669.65661,3590754.15221,3211.0073,7638.6709909225765,2544827.4170287177,POINT (664669.6566099999 3590754.15221)
965,669649.65661,3590754.15221,3923.0,13523.666658163684,5446194.132153221,POINT (669649.6566099999 3590754.15221)
966,661039.65661,3590724.15221,2894.0073,3598.5995641732175,1252458.3370004343,POINT (661039.6566099999 3590724.15221)
967,664699.65661,3590724.15221,3213.0,7681.097397793769,2561136.2107724166,POINT (664699.6566099999 3590724.15221)
968,669559.65661,3590724.15221,3900.0,13421.240251292491,5385654.07694258,POINT (669559.6566099999 3590724.15221)
969,669589.65661,3590724.15221,3906.0,13451.240251292491,5403385.420745947,POINT (669589.6566099999 3590724.15221)
970,669619.65661,3590724.15221,3917.0,13481.240251292491,5421117.146083309,POINT (669619.6566099999 3590724.15221)
971,661069.65661,3590694.15221,2897.0,3641.02597104441,1267583.6172357593,POINT (661069.6566099999 3590694.15221)
972,664729.65661,3590694.15221,3219.0,7723.523804664962,2577446.211466375,POINT (664729.6566099999 3590694.15221)
973,669529.65661,3590694.15221,3893.0,13378.813844421298,5360585.180564346,POINT (669529.6566099999 3590694.15221)
974,661069.65661,3590664.15221,2902.0,3671.02597104441,1278287.5637609358,POINT (661069.6566099999 3590664.15221)
975,664759.65661,3590664.15221,3219.0073,7765.950211536155,2593761.043270916,POINT (664759.6566099999 3590664.15221)
976,664789.65661,3590664.15221,3228.0,7795.950211536155,2605301.7246755264,POINT (664789.6566099999 3590664.15221)
977,668419.65661,3590664.15221,3700.0,12107.270555095793,4645445.961868121,POINT (668419.6566099999 3590664.15221)
978,668449.65661,3590664.15221,3702.0,12137.270555095793,4661440.758448422,POINT (668449.6566099999 3590664.15221)
979,668479.65661,3590664.15221,3704.0,12167.270555095793,4677442.071907368,POINT (668479.6566099999 3590664.15221)
980,668509.65661,3590664.15221,3710.0,12197.270555095793,4693464.043516457,POINT (668509.6566099999 3590664.15221)
